67C4F112-3385-4E55-9C5B-C05B717C4228,gEfiSmmSwapAddressRangeProtocolGuid
ED32D533-99E6-4209-9CC0-2D72CDD998A7,gEfiSmmVariableProtocolGuid
CD3D0A05-9E24-437C-A891-1EE053DB7638,gEdkiiVariableLockProtocolGuid
AF23B340-97B4-4685-8D4F-A3F28169B21D,gEdkiiVarCheckProtocolGuid
B0D8F3C1-B7DE-4C11-BC89-2FB562C8C411,gEdkiiSmmVarCheckProtocolGuid
D326D041-BD31-4C01-B5A8-628BE87F0653,gEfiSmmFirmwareVolumeBlockProtocolGuid
4C8A2451-C207-405B-9694-99EA13251341,gEfiDebugMaskProtocolGuid
BD445D79-B7AD-4F04-9AD8-29BD2040EB3C,gEfiLockBoxProtocolGuid
1F73B18D-4630-43C1-A1DE-6F80855D7DA4,gEdkiiFormBrowserExProtocolGuid
AAEACCFD-F27B-4C17-B610-75CA1F2DFB52,gEfiEbcVmTestProtocolGuid
2A72D11E-7376-40F6-9C68-23FA2FE363F1,gEfiEbcSimpleDebuggerProtocolGuid
CDEA2BD3-FC25-4C1C-B97C-B31186064990,gEfiBootLogoProtocolGuid
4B5DC1DF-1EAA-48B2-A7E9-EAC489A00B5C,gEdkiiBootLogo2ProtocolGuid
9BBE29E9-FDA1-41EC-AD52-452213742D2E,gEdkiiFormDisplayEngineProtocolGuid
A770C357-B693-4E6D-A6CF-D21C728E550B,gEdkiiFormBrowserEx2ProtocolGuid
EBC01AF5-07A9-489E-B7CE-DC089E459B2F,gEdkiiUfsHostControllerProtocolGuid
3D18BA13-D9B1-4DD4-B916-D30796539ED8,gEdkiiUfsHcPlatformProtocolGuid
A340C064-723C-4A9C-A4DD-D5B47A26FBB0,gEsrtManagementProtocolGuid
296EB418-C4C8-4E05-AB59-39E8AF56F00A,gEdkiiSmmExitBootServicesProtocolGuid
85A8AB57-0644-4110-850F-981322047070,gEdkiiSmmLegacyBootProtocolGuid
6E057ECF-FA99-4F39-95BC-59F9921D17E4,gEdkiiSmmReadyToBootProtocolGuid
53CD299F-2BC1-40C0-8C07-23F64FDB30E0,gEdkiiPlatformLogoProtocolGuid
2C03C536-4594-4515-9E7A-D3D204FE1363,gEfiFileExplorerProtocolGuid
DBC6381F-5554-4D14-8FFD-76D787B8ACBF,gIpmiProtocolGuid
5169AF60-8C5A-4243-B3E9-56C56D18EE26,gSmmIpmiProtocolGuid
4DF19259-DC71-4D46-BEF1-357BB578C418,gEfiPs2PolicyProtocolGuid
0D51905B-B77E-452A-A2C0-ECA0CC8D514A,gEdkiiNonDiscoverableDeviceProtocolGuid
4E939DE9-D948-4B0F-88ED-E6E1CE517C1E,gEdkiiIoMmuProtocolGuid
5D6B38C8-5510-4458-B48D-9581CFA7B00D,gEdkiiDeviceSecurityProtocolGuid
2509B2F1-A022-4CCA-AF70-F9D321FB6649,gEdkiiDeviceIdentifierTypePciGuid
7394F350-394D-488C-BB75-0CAB7B120AC5,gEdkiiDeviceIdentifierTypeUsbGuid
